ClinicalSignificance_T0,VariationID,ClinicalSignificance_T1
Likely pathogenic,547759,Pathogenic/Likely pathogenic
Likely pathogenic,547759,Pathogenic/Likely pathogenic
Likely pathogenic,547435,Pathogenic/Likely pathogenic
Likely pathogenic,547435,Pathogenic/Likely pathogenic
Likely pathogenic,547435,Pathogenic/Likely pathogenic
Likely pathogenic,547435,Pathogenic/Likely pathogenic
Pathogenic,547652,Pathogenic/Likely pathogenic
Pathogenic,547652,Pathogenic/Likely pathogenic
Pathogenic,547652,Pathogenic/Likely pathogenic
Pathogenic,547652,Pathogenic/Likely pathogenic
Uncertain significance,548107,Conflicting classifications of pathogenicity
Uncertain significance,548107,Conflicting classifications of pathogenicity
Uncertain significance,548107,Conflicting classifications of pathogenicity
Uncertain significance,548107,Conflicting classifications of pathogenicity
Pathogenic,548123,Pathogenic/Likely pathogenic
Pathogenic,548123,Pathogenic/Likely pathogenic
Pathogenic,548123,Pathogenic/Likely pathogenic
Pathogenic,548123,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,548127,Uncertain significance
Conflicting classifications of pathogenicity,548127,Uncertain significance
Conflicting classifications of pathogenicity,548127,Uncertain significance
Conflicting classifications of pathogenicity,548127,Uncertain significance
Conflicting classifications of pathogenicity,548646,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,548646,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,548646,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,548646,Pathogenic/Likely pathogenic
Uncertain significance,553008,Conflicting classifications of pathogenicity
Uncertain significance,553008,Conflicting classifications of pathogenicity
Uncertain significance,553008,Conflicting classifications of pathogenicity
Uncertain significance,553008,Conflicting classifications of pathogenicity
Uncertain significance,550393,Conflicting classifications of pathogenicity
Uncertain significance,550393,Conflicting classifications of pathogenicity
Uncertain significance,550393,Conflicting classifications of pathogenicity
Uncertain significance,550393,Conflicting classifications of pathogenicity
Uncertain significance,551196,Conflicting classifications of pathogenicity
Uncertain significance,551196,Conflicting classifications of pathogenicity
Uncertain significance,551196,Conflicting classifications of pathogenicity
Uncertain significance,551196,Conflicting classifications of pathogenicity
Likely pathogenic,550861,Conflicting classifications of pathogenicity
Likely pathogenic,550861,Conflicting classifications of pathogenicity
Likely pathogenic,550861,Conflicting classifications of pathogenicity
Likely pathogenic,550861,Conflicting classifications of pathogenicity
Pathogenic,554826,Likely pathogenic
Pathogenic,554826,Likely pathogenic
Pathogenic,554826,Likely pathogenic
Pathogenic,554826,Likely pathogenic
Likely pathogenic,556658,Conflicting classifications of pathogenicity
Likely pathogenic,556658,Conflicting classifications of pathogenicity
Likely pathogenic,556658,Conflicting classifications of pathogenicity
Likely pathogenic,556658,Conflicting classifications of pathogenicity
Pathogenic,554670,Likely pathogenic
Pathogenic,554670,Likely pathogenic
Pathogenic,554670,Likely pathogenic
Pathogenic,554670,Likely pathogenic
Uncertain significance,550649,Likely pathogenic
Uncertain significance,550649,Likely pathogenic
Uncertain significance,550649,Likely pathogenic
Uncertain significance,550649,Likely pathogenic
Likely pathogenic,551856,Pathogenic/Likely pathogenic
Likely pathogenic,551856,Pathogenic/Likely pathogenic
Likely pathogenic,551856,Pathogenic/Likely pathogenic
Likely pathogenic,551856,Pathogenic/Likely pathogenic
Uncertain significance,551747,Conflicting classifications of pathogenicity
Uncertain significance,551747,Conflicting classifications of pathogenicity
Uncertain significance,551747,Conflicting classifications of pathogenicity
Uncertain significance,551747,Conflicting classifications of pathogenicity
Conflicting classifications of pathogenicity,558175,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,558175,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,558175,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,558175,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,550062,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,550062,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,550062,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,550062,Pathogenic/Likely pathogenic
Likely pathogenic,558634,Pathogenic
Likely pathogenic,558634,Pathogenic
Likely pathogenic,558634,Pathogenic
Likely pathogenic,558634,Pathogenic
Conflicting classifications of pathogenicity,551306,Likely pathogenic
Conflicting classifications of pathogenicity,551306,Likely pathogenic
Conflicting classifications of pathogenicity,551306,Likely pathogenic
Conflicting classifications of pathogenicity,551306,Likely pathogenic
Uncertain significance,559449,Conflicting classifications of pathogenicity
Uncertain significance,559449,Conflicting classifications of pathogenicity
Uncertain significance,559449,Conflicting classifications of pathogenicity
Uncertain significance,559449,Conflicting classifications of pathogenicity
Likely pathogenic,562278,Pathogenic
Likely pathogenic,562278,Pathogenic
Likely pathogenic,562278,Pathogenic
Likely pathogenic,562278,Pathogenic
Likely pathogenic,562357,Conflicting classifications of pathogenicity
Likely pathogenic,562357,Conflicting classifications of pathogenicity
Likely pathogenic,562357,Conflicting classifications of pathogenicity
Likely pathogenic,562357,Conflicting classifications of pathogenicity
Likely pathogenic,567317,Conflicting classifications of pathogenicity
Likely pathogenic,567317,Conflicting classifications of pathogenicity
Likely pathogenic,567317,Conflicting classifications of pathogenicity
Likely pathogenic,567317,Conflicting classifications of pathogenicity
Pathogenic,573704,Conflicting classifications of pathogenicity
Pathogenic,573704,Conflicting classifications of pathogenicity
Pathogenic,573704,Conflicting classifications of pathogenicity
Pathogenic,573704,Conflicting classifications of pathogenicity
Uncertain significance,577844,Conflicting classifications of pathogenicity
Uncertain significance,577844,Conflicting classifications of pathogenicity
Uncertain significance,577844,Conflicting classifications of pathogenicity
Uncertain significance,577844,Conflicting classifications of pathogenicity
Uncertain significance,569602,Conflicting classifications of pathogenicity
Uncertain significance,569602,Conflicting classifications of pathogenicity
Uncertain significance,569602,Conflicting classifications of pathogenicity
Uncertain significance,569602,Conflicting classifications of pathogenicity
Uncertain significance,570775,Conflicting classifications of pathogenicity
Uncertain significance,570775,Conflicting classifications of pathogenicity
Uncertain significance,570775,Conflicting classifications of pathogenicity
Uncertain significance,570775,Conflicting classifications of pathogenicity
Uncertain significance,570332,Conflicting classifications of pathogenicity
Uncertain significance,570332,Conflicting classifications of pathogenicity
Uncertain significance,570332,Conflicting classifications of pathogenicity
Uncertain significance,570332,Conflicting classifications of pathogenicity
Uncertain significance,580838,Conflicting classifications of pathogenicity
Uncertain significance,580838,Conflicting classifications of pathogenicity
Uncertain significance,580838,Conflicting classifications of pathogenicity
Uncertain significance,580838,Conflicting classifications of pathogenicity
Conflicting classifications of pathogenicity,580948,Likely pathogenic
Conflicting classifications of pathogenicity,580948,Likely pathogenic
Conflicting classifications of pathogenicity,580948,Likely pathogenic
Conflicting classifications of pathogenicity,580948,Likely pathogenic
Pathogenic,571073,Pathogenic/Likely pathogenic
Pathogenic,571073,Pathogenic/Likely pathogenic
Pathogenic,571073,Pathogenic/Likely pathogenic
Pathogenic,571073,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,568423,Benign/Likely benign
Conflicting classifications of pathogenicity,568423,Benign/Likely benign
Conflicting classifications of pathogenicity,568423,Benign/Likely benign
Conflicting classifications of pathogenicity,568423,Benign/Likely benign
Uncertain significance,575238,Conflicting classifications of pathogenicity
Uncertain significance,575238,Conflicting classifications of pathogenicity
Uncertain significance,575238,Conflicting classifications of pathogenicity
Uncertain significance,575238,Conflicting classifications of pathogenicity
Likely pathogenic,582763,Conflicting classifications of pathogenicity
Likely pathogenic,582763,Conflicting classifications of pathogenicity
Likely pathogenic,582763,Conflicting classifications of pathogenicity
Likely pathogenic,582763,Conflicting classifications of pathogenicity
Likely benign,573812,Conflicting classifications of pathogenicity
Likely benign,573812,Conflicting classifications of pathogenicity
Likely benign,573812,Conflicting classifications of pathogenicity
Likely benign,573812,Conflicting classifications of pathogenicity
Likely pathogenic,575986,Uncertain significance
Likely pathogenic,575986,Uncertain significance
Likely pathogenic,575986,Uncertain significance
Likely pathogenic,575986,Uncertain significance
Uncertain significance,583287,Conflicting classifications of pathogenicity
Uncertain significance,583287,Conflicting classifications of pathogenicity
Uncertain significance,583287,Conflicting classifications of pathogenicity
Uncertain significance,583287,Conflicting classifications of pathogenicity
Likely benign,566268,Conflicting classifications of pathogenicity
Likely benign,566268,Conflicting classifications of pathogenicity
Likely benign,566268,Conflicting classifications of pathogenicity
Likely benign,566268,Conflicting classifications of pathogenicity
Conflicting classifications of pathogenicity,579151,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,579151,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,579151,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,579151,Pathogenic/Likely pathogenic
Uncertain significance,586661,Conflicting classifications of pathogenicity
Uncertain significance,586661,Conflicting classifications of pathogenicity
Uncertain significance,586661,Conflicting classifications of pathogenicity
Uncertain significance,586661,Conflicting classifications of pathogenicity
Uncertain significance,587634,Conflicting classifications of pathogenicity
Uncertain significance,587634,Conflicting classifications of pathogenicity
Uncertain significance,587634,Conflicting classifications of pathogenicity
Uncertain significance,587634,Conflicting classifications of pathogenicity
Benign/Likely benign,589337,Likely benign
Benign/Likely benign,589337,Likely benign
Benign/Likely benign,589337,Likely benign
Benign/Likely benign,589337,Likely benign
Uncertain significance,589242,Conflicting classifications of pathogenicity
Uncertain significance,589242,Conflicting classifications of pathogenicity
Uncertain significance,589242,Conflicting classifications of pathogenicity
Uncertain significance,589242,Conflicting classifications of pathogenicity
Uncertain significance,589955,Conflicting classifications of pathogenicity
Uncertain significance,589955,Conflicting classifications of pathogenicity
